LeftP,LeftV,MiddleP,MiddleV,RightP,RightV,Heading,Waypoint,Time,LeftAccel,RightAccel
2.17391304347826E-06,0.000869565217391304,2.17391304347826E-06,0.000869565217391304,2.17391304347826E-06,0.000869565217391304,0.00094663355403668,0,0,0.173913043478261,0.173913043478261
4.2449066714274E-06,0.000414198725589828,1.08695652173913E-05,0.00260869565217391,4.2449066714274E-06,0.000414198725589828,0.000827974359765449,0,0.005,-0.0910732983602952,-0.0910732983602952
8.90463326790426E-06,0.000931945319295372,3.04347826086957E-05,0.00521739130434783,8.90463326790426E-06,0.000931945319295371,0.000560991692097446,0,0.01,0.103549318741109,0.103549318741109
1.71885606654154E-05,0.00165678547950222,6.52173913043478E-05,0.00869565217391304,1.71885606654154E-05,0.00165678547950222,8.63576144212175E-05,0,0.015,0.14496803204137,0.144968032041371
5.22642779995674E-05,0.0070151434668304,0.000119565217391304,0.0130434782608696,7.81514514545202E-05,0.012192578157821,-0.000655255276825528,0,0.02,1.07167159746564,2.10715853566375
0.000111886472187512,0.0119244388375889,0.000197826086956522,0.0182608695652174,0.000175050981220402,0.0193799059531763,-0.00172317227689689,0,0.025,0.981859074151697,1.43746555907106
0.000193039065651178,0.0162305186927333,0.000304347826086957,0.0243478260869565,0.000306941869579592,0.0263781776718382,-0.00317671735552949,0,0.03,0.861215971028885,1.39965434373238
0.000299034549959014,0.021199096861567,0.000443478260869565,0.031304347826087,0.000479207243589434,0.0344530748019684,-0.00507520984999132,0,0.035,0.993715633766745,1.61497942602604
0.000433185532070161,0.0268301964222295,0.000619565217391304,0.0391304347826087,0.000697230198649697,0.0436045910120525,-0.0074779648848704,0,0.04,1.12621991213249,1.83030324201682
0.000598804682490542,0.0331238300840762,0.00083695652173913,0.0478260869565217,0.000966393651720644,0.0538326906141895,-0.0104442906524582,0,0.045,1.25872673236935,2.04561992042741
0.000799204847077655,0.0400800329174226,0.0011,0.0573913043478261,0.00129208045234522,0.0651373601249147,-0.0140334883902113,0,0.05,1.39124056666928,2.26093390214503
0.0010376990041977,0.0476988314240098,0.00141304347826087,0.0678260869565217,0.00167967323399516,0.0775185563299886,-0.0183048493495761,0,0.055,1.52375970131744,2.47623924101478
0.00131760034982834,0.0559802691261272,0.0017804347826087,0.0791304347826087,0.00213455446480179,0.0909762461613252,-0.0233176538113185,0,0.06,1.65628754042347,2.69153796626733
0.0016422223319668,0.0649243964276911,0.00220652173913043,0.0913043478260869,0.00266210640708999,0.10551038845764,-0.0291311689404807,0,0.065,1.78882546031278,2.906828459263
0.00201487864182772,0.074531261972184,0.00269565217391304,0.104347826086957,0.00326771099755892,0.121120918093787,-0.0358046456060777,0,0.07,1.92137310889857,3.1221059272294
0.00243888328320519,0.0848009282754958,0.00325217391304348,0.118260869565217,0.00395674984502893,0.137807769494,-0.0433973163294894,0,0.075,2.05393326066237,3.33737028004261
0.002917550635141,0.0957334703871618,0.0038804347826087,0.13304347826087,0.00473460420739271,0.155570872472756,-0.0519683928288117,0,0.08,2.18650842233321,3.55262059575118
0.00345419550807488,0.107328974586775,0.00458478260869565,0.148695652173913,0.00560665494760881,0.174410148043221,-0.0615770631496702,0,0.085,2.31910083992266,3.767855114093
0.00405213319371628,0.11958753712828,0.0053695652173913,0.165217391304348,0.006578282468555,0.194325504189238,-0.072282488370206,0,0.09,2.45171250830088,3.98307122920341
0.00471467950890504,0.132509263037753,0.00623913043478261,0.182608695652174,0.0076548666265849,0.215316831605979,-0.0841437988681264,0,0.095,2.58434518189464,4.1982654833481
0.00544515083378878,0.146094264976748,0.00719782608695652,0.200869565217391,0.00884178662361873,0.237383999406767,-0.097220090135778,0,0.1,2.71700038779903,4.41343356015769
0.00624686424100183,0.160342681442609,0.00825,0.22,0.0101444210341109,0.26052688209843,-0.111570419851958,0,0.105,2.84968329317226,4.62857653833252
0.00712313756074615,0.175254663948865,0.0094,0.24,0.0115681477140022,0.28474533597827,-0.127253803409261,0,0.11,2.98239650125112,4.84369077596805
0.00807728940049189,0.190830367949148,0.0106521739130435,0.260869565217391,0.0131183436211625,0.31003918143205,-0.144329208205789,0,0.115,3.1151408000567,5.05876909075597
0.00911263936562099,0.20706999302582,0.0120108695652174,0.282608695652174,0.0148003849464946,0.336408265066433,-0.162855551080099,0,0.12,3.24792501533431,5.27381672687668
0.0102325080122067,0.223973729317148,0.0134804347826087,0.305217391304348,0.0166196467928938,0.363852369279832,-0.182891690466917,0,0.125,3.38074725826558,5.48882084267973
0.0114402169353404,0.241541784626739,0.0150652173913043,0.328695652173913,0.0185815030562972,0.392371252680685,-0.204496420459151,0,0.13,3.51361106191828,5.70377668017065
0.0127390890430292,0.259774421537754,0.0167695652173913,0.35304347826087,0.0206913265886807,0.421964706476699,-0.227728467630868,0,0.135,3.64652738220306,5.91869075920274
0.0141324484940205,0.278671890198264,0.0185978260869565,0.378260869565217,0.0229544887942005,0.452632441103958,-0.252646481248902,0,0.14,3.77949373210192,6.13354692545188
0.0156236209961598,0.298234500427861,0.020554347826087,0.404347826086956,0.0253763597885069,0.484374198861273,-0.279309029289664,0,0.145,3.91252204591941,6.34835155146292
0.0172159337048598,0.318462541739987,0.0226434782608696,0.431304347826087,0.0279623078844355,0.517189619185717,-0.307774586613945,0,0.15,4.04560826242509,6.56308406488888
0.0189127155930337,0.339356377634778,0.0248695652173913,0.459130434782609,0.0307176998175415,0.551078386621209,-0.338101530830343,0,0.155,4.1787671789583,6.77775348709844
