LeftP,LeftV,MiddleP,MiddleV,RightP,RightV,Heading,Waypoint,Time,LeftAccel,RightAccel
2.17391304347826E-06,0.000869565217391304,2.17391304347826E-06,0.000869565217391304,2.17391304347826E-06,0.000869565217391304,-0.000392467710867095,0,0,0.173913043478261,0.173913043478261
2.53170983568037E-06,7.15593584404213E-05,1.08695652173913E-05,0.00260869565217391,2.53170983568037E-06,7.15593584404213E-05,-0.000371967464744216,0,0.005,-0.159601171790177,-0.159601171790177
3.33674994804579E-06,0.000161008022473085,3.04347826086957E-05,0.00521739130434783,3.33674994804579E-06,0.000161008022473085,-0.000325842063958248,0,0.01,0.0178897328065328,0.0178897328065328
4.76792324060665E-06,0.000286234658512171,6.52173913043478E-05,0.00869565217391304,4.76792324060665E-06,0.000286234658512171,-0.000243841874549844,0,0.015,0.0250453272078172,0.0250453272078172
7.00410811588821E-06,0.000447236975056312,0.000119565217391304,0.0130434782608696,7.00410811588821E-06,0.000447236975056312,-0.000115717918987457,0,0.02,0.0322004633088282,0.0322004633088282
3.93990158948465E-05,0.00647898155579166,0.000197826086956522,0.0182608695652174,3.29589044973505E-05,0.00519095927629246,6.87776823440345E-05,0,0.025,1.20634891614707,0.94874446024723
0.000150303511837239,0.0221808991884786,0.000304347826086957,0.0243478260869565,0.000135097885218916,0.0204277961443132,0.000319891196056687,0,0.03,3.14038352653738,3.04736737360414
0.000295158192457275,0.0289709361240071,0.000443478260869565,0.031304347826087,0.000268504065593396,0.0266812360748958,0.000647866568968425,0,0.035,1.35800738710571,1.25068798611654
0.000478489631458678,0.0366662878002807,0.000619565217391304,0.0391304347826087,0.000437346541140609,0.0337684951094428,0.00106294479670055,0,0.04,1.53907033525471,1.41745180690938
0.000704824331083234,0.0452669399249112,0.000836956521739131,0.0478260869565217,0.000645794470945357,0.0416895859609496,0.00157536300658023,0,0.045,1.72013042492611,1.58421817030136
0.000978688671404683,0.0547728680642897,0.0011,0.0573913043478261,0.000898017063059345,0.0504445184227975,0.00219535342337451,0,0.05,1.9011856278757,1.7509864923696
0.00130460899991821,0.0651840657027059,0.00141304347826087,0.0678260869565217,0.00119818369266961,0.0600333259220528,0.00293314255037558,0,0.055,2.08223952768323,1.91776149985106
0.00168711148947556,0.0765004979114698,0.0017804347826087,0.0791304347826087,0.00155046381049665,0.0704560235654075,0.00379894972391526,0,0.06,2.26328644175278,2.08453952867094
0.00213072219469279,0.0887221410434452,0.00220652173913043,0.091304347826087,0.00195902703753099,0.0817126454068686,0.00480298601515017,0,0.065,2.44432862639508,2.25132436829222
0.00263996697136951,0.101848955335345,0.00269565217391304,0.104347826086957,0.00242804313718514,0.0938032199308305,0.00595545271956155,0,0.07,2.62536285838002,2.41811490479238
0.00321937148898704,0.115880903523506,0.00325217391304348,0.118260869565217,0.00296168207672167,0.106727787907305,0.00726653995509707,0,0.075,2.80638963763213,2.58491359529489
0.00387346123867959,0.13081794993851,0.0038804347826087,0.13304347826087,0.0035641140880834,0.120486402272347,0.00874642514791901,0,0.08,2.98740928300072,2.75172287300841
0.00460676137949268,0.146660028162618,0.00458478260869565,0.148695652173913,0.00423950958334158,0.135079099051636,0.0104052710502174,0,0.085,3.16841564482166,2.91853935585781
0.00542379685714207,0.163407095529877,0.0053695652173913,0.165217391304348,0.00499203932468581,0.150505948268846,0.0122532242726265,0,0.09,3.34941347345189,3.08536984344193
0.0063290922679115,0.181059082153886,0.00623913043478261,0.182608695652174,0.00582587436323863,0.166767007710564,0.0143004131379598,0,0.095,3.53039732480182,3.25221188834375
0.00732717183053376,0.199615912524451,0.00719782608695652,0.200869565217391,0.00674518608088338,0.18386234352895,0.0165569456773795,0,0.1,3.71136607411291,3.41906716367701
0.0084225594411685,0.219077522126949,0.00825,0.22,0.00775414631219266,0.201792046261856,0.0190329077124431,0,0.105,3.89232192049953,3.58594054658128
0.0096197784897074,0.23944380970778,0.0094,0.24,0.0088569272500697,0.220556187575408,0.0217383602957568,0,0.11,4.07325751616621,3.7528282627104
0.0109233519578869,0.260714693635894,0.0106521739130435,0.260869565217391,0.0100577016145213,0.240154872890322,0.0246833376867528,0,0.115,4.25417678562294,3.91973706298276
0.0123378022727875,0.282890062980129,0.0120108695652174,0.282608695652174,0.0113606425996609,0.260588197027918,0.0278778446729717,0,0.12,4.43507386884694,4.08666482751924
0.0138676513340902,0.305969812260532,0.0134804347826087,0.305217391304348,0.0127699239843216,0.281856276932133,0.0313318541821417,0,0.125,4.61594985608054,4.25361598084292
0.0155174204009835,0.329953813378665,0.0150652173913043,0.328695652173913,0.0142897201169254,0.30395922652077,0.0350553044756623,0,0.13,4.79680022362673,4.42058991772752
0.0172916301266302,0.354841945129346,0.0167695652173913,0.35304347826087,0.0159242060398337,0.326897184581648,0.0390580965736831,0,0.135,4.97762635013613,4.58759161217558
0.0191948004366335,0.380634062000656,0.0185978260869565,0.378260869565217,0.0176775574735297,0.350670286739206,0.0433500912265856,0,0.14,5.15842337426199,4.7546204315115
0.021231450503807,0.407330013434694,0.020554347826087,0.404347826086957,0.0195539508930578,0.375278683905627,0.0479411060023125,0,0.145,5.33919028680754,4.92167943328435
0.0234060986841307,0.434929636064738,0.0226434782608696,0.431304347826087,0.0215575635722404,0.400722535836509,0.052840912184962,0,0.15,5.51992452600878,5.08877038617636
0.025723262492901,0.463432761754059,0.0248695652173913,0.459130434782609,0.0236925736684596,0.427002019243856,0.0580592316626678,0,0.155,5.70062513786421,5.25589668146927
