LeftP,LeftV,MiddleP,MiddleV,RightP,RightV,Heading,Waypoint,Time,LeftAccel,RightAccel
2.17391304347826E-06,0.000869565217391304,2.17391304347826E-06,0.000869565217391304,2.17391304347826E-06,0.000869565217391304,0.000392467710895517,0,0,0.173913043478261,0.173913043478261
2.53170983590243E-06,7.15593584848343E-05,1.08695652173913E-05,0.00260869565217391,2.53170983590244E-06,7.15593584848349E-05,0.000371967464772638,0,0.005,-0.159601171781294,-0.159601171781294
3.33674994826786E-06,0.000161008022473085,3.04347826086957E-05,0.00521739130434783,3.33674994826786E-06,0.000161008022473084,0.00032584206398667,0,0.01,0.0178897327976501,0.0178897327976498
4.76792324082871E-06,0.00028623465851217,6.52173913043478E-05,0.00869565217391304,4.76792324082871E-06,0.00028623465851217,0.000243841874578266,0,0.015,0.0250453272078171,0.0250453272078172
7.00410811611027E-06,0.000447236975056312,0.000119565217391304,0.0130434782608696,7.00410811611027E-06,0.000447236975056312,0.000115717919015879,0,0.02,0.0322004633088284,0.0322004633088284
3.29589044977946E-05,0.00519095927633687,0.000197826086956522,0.0182608695652174,3.93990158948465E-05,0.00647898155574725,-6.87776823156128E-05,0,0.025,0.948744460256112,1.20634891613819
0.000135097885219138,0.0204277961442687,0.000304347826086957,0.0243478260869565,0.000150303511837461,0.022180899188523,-0.000319891196028266,0,0.03,3.04736737358638,3.14038352655514
0.000268504065593618,0.0266812360748958,0.000443478260869565,0.031304347826087,0.000295158192457497,0.0289709361240071,-0.000647866568940003,0,0.035,1.25068798612542,1.35800738709683
0.000437346541140832,0.0337684951094428,0.000619565217391304,0.0391304347826087,0.0004784896314589,0.0366662878002807,-0.00106294479667213,0,0.04,1.41745180690939,1.53907033525471
0.000645794470945801,0.041689585960994,0.000836956521739131,0.0478260869565217,0.000704824331083234,0.0452669399248668,-0.00157536300655181,0,0.045,1.58421817031024,1.72013042491723
0.000898017063059567,0.0504445184227531,0.0011,0.0573913043478261,0.000978688671404905,0.0547728680643341,-0.00219535342334609,0,0.05,1.75098649235183,1.90118562789346
0.00119818369267028,0.0600333259221417,0.00141304347826087,0.0678260869565217,0.00130460899991799,0.0651840657026171,-0.00293314255034716,0,0.055,1.91776149987771,2.08223952765659
0.00155046381049687,0.0704560235653187,0.0017804347826087,0.0791304347826087,0.00168711148947578,0.0765004979115586,-0.00379894972388684,0,0.06,2.0845395286354,2.26328644178831
0.00195902703753121,0.0817126454068686,0.00220652173913043,0.091304347826087,0.00213072219469301,0.0887221410434452,-0.00480298601512175,0,0.065,2.25132436830999,2.44432862637731
0.00242804313718536,0.0938032199308306,0.00269565217391304,0.104347826086957,0.00263996697136974,0.101848955335345,-0.00595545271953313,0,0.07,2.4181149047924,2.62536285838002
0.00296168207672189,0.106727787907305,0.00325217391304348,0.118260869565217,0.00321937148898727,0.115880903523506,-0.00726653995506865,0,0.075,2.58491359529487,2.80638963763215
0.00356411408808362,0.120486402272347,0.0038804347826087,0.13304347826087,0.00387346123867981,0.13081794993851,-0.00874642514789059,0,0.08,2.75172287300842,2.98740928300072
0.00423950958334203,0.135079099051681,0.00458478260869565,0.148695652173913,0.00460676137949268,0.146660028162573,-0.010405271050189,0,0.085,2.9185393558667,3.16841564481273
0.00499203932468626,0.150505948268846,0.0053695652173913,0.165217391304348,0.00542379685714207,0.163407095529877,-0.0122532242725981,0,0.09,3.08536984343302,3.34941347346081
0.00582587436323908,0.166767007710565,0.00623913043478261,0.182608695652174,0.0063290922679115,0.181059082153887,-0.0143004131379314,0,0.095,3.2522118883438,3.53039732480184
0.00674518608088383,0.183862343528949,0.00719782608695652,0.200869565217391,0.00732717183053376,0.199615912524451,-0.0165569456773511,0,0.1,3.41906716367695,3.71136607411289
0.00775414631219288,0.201792046261812,0.00825,0.22,0.00842255944116872,0.219077522126993,-0.0190329077124147,0,0.105,3.58594054657244,3.89232192050842
0.00885692725006992,0.220556187575408,0.0094,0.24,0.00961977848970762,0.23944380970778,-0.0217383602957284,0,0.11,3.75282826271928,4.07325751615732
0.0100577016145215,0.240154872890322,0.0106521739130435,0.260869565217391,0.0109233519578871,0.260714693635894,-0.0246833376867244,0,0.115,3.91973706298275,4.25417678562294
0.0113606425996613,0.260588197027963,0.0120108695652174,0.282608695652174,0.0123378022727875,0.282890062980085,-0.0278778446729433,0,0.12,4.0866648275282,4.43507386883806
0.012769923984322,0.281856276932132,0.0134804347826087,0.305217391304348,0.0138676513340902,0.305969812260532,-0.0313318541821133,0,0.125,4.25361598083395,4.61594985608945
0.0142897201169259,0.30395922652077,0.0150652173913043,0.328695652173913,0.0155174204009835,0.329953813378665,-0.0350553044756339,0,0.13,4.42058991772754,4.7968002236266
0.0159242060398339,0.326897184581604,0.0167695652173913,0.35304347826087,0.0172916301266305,0.354841945129391,-0.0390580965736689,0,0.135,4.58759161216673,4.97762635014513
0.0176775574735301,0.35067028673925,0.0185978260869565,0.378260869565217,0.0191948004366335,0.380634062000612,-0.0433500912265572,0,0.14,4.75462043152922,5.15842337424429
0.0195539508930583,0.375278683905628,0.020554347826087,0.404347826086957,0.021231450503807,0.407330013434694,-0.0479411060022841,0,0.145,4.92167943327557,5.33919028681634
0.0215575635722406,0.400722535836465,0.0226434782608696,0.431304347826087,0.0234060986841309,0.434929636064782,-0.0528409121849336,0,0.15,5.0887703861675,5.51992452601763
0.0236925736684601,0.427002019243899,0.0248695652173913,0.459130434782609,0.0257232624929014,0.463432761754103,-0.0580592316626394,0,0.155,5.25589668148684,5.70062513786415
0.0259631602515631,0.4541173166206,0.0272369565217391,0.487826086956522,0.0281874585163987,0.492839204699456,-0.0636057335690481,0,0.16,5.42305947534003,5.88128858907075
0.0283735033668757,0.482068623062532,0.02975,0.517391304347826,0.0308032023567561,0.523148768071491,-0.0694900308986348,0,0.165,5.59026128838647,6.06191267440689
0.0309277841062207,0.510856147868994,0.0324130434782609,0.547826086956522,0.0335750085816907,0.554361244986914,-0.0757216770321207,0,0.17,5.75750496129246,6.24249538308461
0.0336301846543735,0.540480109630551,0.0352304347826087,0.579130434782609,0.0365073906437631,0.586476412414485,-0.0823101620925684,0,0.175,5.92479235231129,6.42303348551418
0.0364848883641782,0.570940741960945,0.0382065217391304,0.611304347826087,0.0396048608269325,0.619494036633879,-0.0892649092623685,0,0.18,6.09212646607893,6.60352484387881
0.0394960798558807,0.602238298340492,0.041345652173913,0.644347826086957,0.0428719302155769,0.653413877728884,-0.0965952710500915,0,0.185,6.25951127590942,6.78396821900098
0.0426679450012327,0.634373029070419,0.0446521739130435,0.678260869565217,0.0463131085346954,0.688235663823697,-0.104310525167961,0,0.19,6.42694614598529,6.9643572189626
0.0460046710856431,0.667345216882065,0.0481304347826087,0.71304347826087,0.0499329041795004,0.723959128961001,-0.112419870734357,0,0.195,6.59443756232916,7.14469302746086
0.0495104468373838,0.701155150348147,0.0517847826086957,0.748695652173913,0.0537358240969807,0.760583983496062,-0.120932424044085,0,0.2,6.76198669321646,7.32497090701216
0.0531894624590549,0.735803124334208,0.0556195652173913,0.785217391304348,0.0577263736661598,0.798109913835817,-0.129857214236736,0,0.205,6.92959479721218,7.50518606795096
0.0570459098081467,0.771289469818363,0.0596391304347826,0.822608695652174,0.0619090567363131,0.836536614030656,-0.139203179218711,0,0.21,7.09726909683113,7.68534003896784
0.0610839823851882,0.807614515408305,0.0638478260869565,0.860869565217391,0.0662883754527112,0.87586374327961,-0.148979161010701,0,0.215,7.26500911798824,7.86542584979084
